Search Parameters,Year,Mo,Dy,Hr,Mn,Sec,Tsu,Vol,Location Name,Latitude,Longitude,Focal Depth (km),Mag,MMI Int,Deaths,Death Description,Missing,Missing Description,Injuries,Injuries Description,Damage ($Mil),Damage Description,Houses Destroyed,Houses Destroyed Description,Houses Damaged,Houses Damaged Description,Total Deaths,Total Death Description,Total Missing,Total Missing Description,Total Injuries,Total Injuries Description,Total Damage ($Mil),Total Damage Description,Total Houses Destroyed,Total Houses Destroyed Description,Total Houses Damaged,Total Houses Damaged Description,Temp_C,Wind_ms,Precip_mm
,2017,10,31,11.0,50.0,37.0,,,INDONESIA:  MALUKU:  AMBON,-3.745,127.752,6.0,6.1,5.0,1.0,1.0,,,,,,1.0,,,14.0,1.0,1.0,1.0,,,,,,1.0,,,14.0,1.0,,,
,2017,11,1,2.0,24.0,7.0,5664.0,,NEW CALEDONIA:  LOYALTY ISLANDS,-21.648,168.859,22.0,6.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2017,11,12,18.0,18.0,18.0,,,IRAN: KERMANSHAH; IRAQ: KURDISTAN,34.911,45.959,19.0,7.3,8.0,630.0,3.0,,,12900.0,4.0,750.0,4.0,15500.0,4.0,14500.0,4.0,630.0,3.0,,,12900.0,4.0,750.0,4.0,15500.0,4.0,14500.0,4.0,19.9,5.4,0.0
,2017,11,13,2.0,29.0,8.0,,,COSTA RICA: JACO,9.515,-84.487,19.0,6.5,8.0,2.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,29.0,8.7,5.4
,2017,11,15,5.0,30.0,22.0,,,SOUTH KOREA: POHANG,36.074,129.27,10.0,5.5,8.0,,,,,90.0,2.0,75.8,4.0,,1.0,2165.0,4.0,,,,,90.0,2.0,75.8,4.0,,1.0,2165.0,4.0,11.0,22.4,0.0
,2017,11,17,22.0,34.0,45.0,,,CHINA:  TIBET (XIZANG PROVINCE): NYINGCHI,29.833,94.984,8.0,6.4,9.0,,,,,3.0,1.0,,3.0,,,3000.0,4.0,,,,,3.0,1.0,,3.0,,,3000.0,4.0,-6.6,4.3,0.0
,2017,11,18,16.0,7.0,3.0,,,INDONESIA: NORTH MALUKU: MOROTAI,2.465,128.148,8.0,5.8,,1.0,1.0,,,,,,2.0,,,294.0,3.0,1.0,1.0,,,,,,2.0,,,294.0,3.0,29.9,11.2,2.9
,2017,11,19,9.0,26.0,13.0,5723.0,,NEW CALEDONIA:  LOYALTY ISLANDS,-21.638,168.673,14.0,6.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2017,11,19,15.0,10.0,28.0,5724.0,,NEW CALEDONIA:  LOYALTY ISLANDS,-21.503,168.598,13.0,6.6,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2017,11,19,22.0,43.0,25.0,5670.0,,NEW CALEDONIA:  LOYALTY ISLANDS,-21.325,168.672,10.0,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2017,11,23,9.0,43.0,7.0,,,CHINA: CHONGQING: WULONG,29.349,108.058,10.0,5.1,4.0,,,,,8.0,1.0,1.5,2.0,1.0,1.0,30.0,1.0,,,,,8.0,1.0,1.5,2.0,1.0,1.0,30.0,1.0,10.8,5.9,0.0
,2017,12,1,2.0,32.0,4.0,,,IRAN:  KERMAN,30.746,57.307,9.0,6.1,5.0,,,,,51.0,2.0,,1.0,,2.0,,1.0,,,,,51.0,2.0,,1.0,,2.0,,1.0,15.4,10.2,0.0
,2017,12,15,16.0,47.0,23.0,,,INDONESIA:  JAVA,-7.492,108.174,90.0,6.5,7.0,4.0,1.0,,,36.0,1.0,,2.0,,,4825.0,4.0,4.0,1.0,,,36.0,1.0,,2.0,,,4825.0,4.0,29.7,11.9,12.2
,2017,12,20,19.0,57.0,7.0,,,IRAN:  ALBORZ,35.649,50.962,10.0,4.9,6.0,2.0,1.0,,,117.0,3.0,,,,,,,2.0,1.0,,,117.0,3.0,,,,,,,17.4,11.8,0.0
,2017,12,26,21.0,24.0,59.0,,,"IRAN: ALBORZ, TEHRAN",35.716,51.256,10.0,4.0,4.0,1.0,1.0,,,57.0,2.0,,,,,,,1.0,1.0,,,57.0,2.0,,,,,,,15.4,24.4,0.0
,2018,1,4,10.0,47.0,7.0,,,BALKANS NW:  MONTENEGRO: BERANE,42.66,19.862,10.0,5.1,4.0,,,,,,1.0,,2.0,,,,3.0,,,,,,1.0,,2.0,,,,3.0,1.9,7.5,5.3
,2018,1,6,15.0,22.0,12.0,,,IRAN:  KERMANSHAH,34.585,45.77,10.0,5.0,7.0,,,,,51.0,2.0,,1.0,,2.0,,,,,,,51.0,2.0,,1.0,,2.0,,,13.4,10.2,0.8
,2018,1,8,,,,,,THE NETHERLANDS: GRONINGEN,53.2,6.6,,3.4,,,,,,,,,2.0,,,,4.0,,,,,,,,2.0,,,,4.0,1.7,28.9,0.0
,2018,1,10,2.0,51.0,29.0,5672.0,,HONDURAS,17.483,-83.52,19.0,7.5,8.0,,,,,,,,1.0,,,7.0,1.0,,,,,,,,1.0,,,7.0,1.0,,,
,2018,1,11,6.0,59.0,47.0,,,IRAN: KERMANSHAH,33.713,45.724,10.0,5.5,5.0,,,,,13.0,1.0,,1.0,,,,2.0,,,,,13.0,1.0,,1.0,,,,2.0,19.7,15.1,0.0
,2018,1,14,9.0,18.0,0.0,5675.0,,PERU: YAUCA,-15.982,-74.512,38.0,7.1,9.0,2.0,1.0,,,139.0,3.0,,3.0,259.0,3.0,1577.0,4.0,2.0,1.0,,,139.0,3.0,,3.0,259.0,3.0,1577.0,4.0,,,
,2018,1,23,6.0,35.0,38.0,,,INDONESIA:  JAVA:  BANTEN,-7.092,105.963,48.0,5.9,6.0,1.0,1.0,,,11.0,1.0,,2.0,,,2760.0,4.0,1.0,1.0,,,11.0,1.0,,2.0,,,2760.0,4.0,28.5,27.3,9.5
,2018,1,23,9.0,32.0,29.0,5673.0,,ALASKA:  KODIAK ISLAND,56.004,-149.166,14.0,7.9,9.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,
,2018,1,31,7.0,7.0,29.0,,,AFGHANISTAN; PAKISTAN:  BALUCHISTAN,36.526,70.851,194.0,6.2,6.0,2.0,1.0,,,15.0,1.0,,,,,,,2.0,1.0,,,15.0,1.0,,,,,,,-2.4,7.2,4.2
,2018,1,31,23.0,13.0,4.0,,,ECUADOR:  PASTAZA,-1.744,-77.672,21.0,5.2,4.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,22.8,7.4,4.1
,2018,2,6,15.0,50.0,32.0,,,TAIWAN:  HUALIEN,24.134,121.659,17.0,6.4,,17.0,1.0,,,291.0,3.0,,2.0,4.0,1.0,,1.0,17.0,1.0,,,291.0,3.0,,2.0,4.0,1.0,,1.0,12.0,17.7,3.3
,2018,2,16,23.0,39.0,28.0,,,MEXICO:  OAXACA,16.386,-97.979,22.0,7.2,,14.0,1.0,,,19.0,1.0,,2.0,,,1000.0,3.0,14.0,1.0,,,19.0,1.0,,2.0,,,1000.0,3.0,34.3,15.4,0.0
,2018,2,25,17.0,44.0,14.0,,,"PAPUA NEW GUINEA: S HIGHLANDS, HELA;  INDONESIA",-6.07,142.754,25.0,7.5,8.0,145.0,3.0,,,300.0,3.0,290.0,4.0,,4.0,,4.0,145.0,3.0,,,300.0,3.0,290.0,4.0,,4.0,,4.0,21.6,7.2,7.4
,2018,2,28,2.0,45.0,43.0,,,PAPUA NEW GUINEA:  S HIGHLANDS,-6.17,142.468,16.0,6.1,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,18.6,6.2,25.1
,2018,3,4,19.0,57.0,29.0,,,PAPUA NEW GUINEA:  S HIGHLANDS,-6.331,142.599,10.0,6.0,,11.0,1.0,,,,,,,,,,,11.0,1.0,,,,,,,,,,,14.5,8.8,7.9
,2018,3,4,23.0,18.0,21.0,,,"OKLAHOMA: BRECKENRIDGE, ENID",36.473,-97.722,5.0,4.2,,,,,,,,,2.0,,,,2.0,,,,,,,,2.0,,2.0,,,20.5,32.8,0.0
,2018,3,6,14.0,14.0,5.0,,,"PAPUA NEW GUINEA:  S HIGHLANDS, HELA",-6.304,142.612,20.0,6.7,,25.0,1.0,,,,,,,1.0,1.0,,,25.0,1.0,,,,,,,1.0,1.0,,,13.6,8.8,1.4
,2018,4,1,8.0,35.0,41.0,,,IRAN:  KERMANSHAH,34.403,45.748,10.0,5.0,,,,,,54.0,2.0,,,,,,,,,,,54.0,2.0,,,,,,,23.8,10.2,0.0
,2018,4,3,9.0,41.0,35.0,,,VENEZUELA:  MERIDA,8.346,-71.719,10.0,4.9,,,,,,,,,2.0,,,28.0,1.0,,,,,,,,2.0,,,28.0,1.0,21.9,4.9,14.2
,2018,4,7,5.0,48.0,1.0,,,PAPUA NEW GUINEA:  HELA,-5.838,142.531,18.0,6.3,,4.0,1.0,,,,,,1.0,,1.0,,1.0,4.0,1.0,,,,,,1.0,,1.0,,1.0,30.5,8.6,6.9
,2018,4,8,16.0,32.0,52.0,,,JAPAN:  SHIMANE PREFECTURE,35.259,132.553,10.0,5.7,,,,,,8.0,1.0,,3.0,,,429.0,3.0,,,,,8.0,1.0,,3.0,,,429.0,3.0,10.9,26.3,3.0
,2018,4,10,3.0,12.0,29.0,,,ITALY:  MUCCIA,43.066,13.052,10.0,4.7,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,15.4,20.2,0.0
,2018,4,18,6.0,29.0,24.0,,,INDONESIA:  JAVA:  BANJARNEGARA,-7.248,109.654,10.0,4.5,2.0,3.0,1.0,,,21.0,1.0,,2.0,,,316.0,3.0,3.0,1.0,,,21.0,1.0,,2.0,,,316.0,3.0,32.4,4.7,4.0
,2018,4,24,0.0,34.0,18.0,,,TURKEY:  ADIYAMAN,37.596,38.514,10.0,5.2,,,,,,39.0,1.0,,1.0,,,,1.0,,,,,39.0,1.0,,1.0,,,,1.0,25.9,10.9,0.0
,2018,5,2,4.0,8.0,4.0,,,IRAN:  KOHGILUYEH AND BOYER-AHMAD: SISAKHT,30.705,51.49,8.0,5.3,,,,,,133.0,3.0,,2.0,,,,1.0,,,,,133.0,3.0,,2.0,,,,1.0,19.9,10.7,0.5
,2018,5,3,11.0,17.0,,,,SOUTH AFRICA:  WEST RAND,-26.4,27.5,,2.1,,7.0,1.0,,,6.0,1.0,,,,,,,7.0,1.0,,,6.0,1.0,,,,,,,24.0,21.7,0.1
,2018,5,4,22.0,32.0,37.0,5678.0,6864.0,HAWAIIAN ISLANDS: PUNA DISTRICT,19.313,-154.998,2.0,6.9,,,,,,,,,1.0,,,,,,,,,1.0,1.0,370.0,4.0,716.0,3.0,,,28.4,13.7,2.0
,2018,5,5,8.0,58.0,5.0,,,POLAND:  SILESIAN:  JASTRZEBIE-ZDROJ,50.124,18.683,1.0,4.1,,5.0,1.0,,,2.0,1.0,,1.0,,,,,5.0,1.0,,,2.0,1.0,,1.0,,,,,20.5,19.7,0.0
,2018,5,6,6.0,3.0,33.0,5796.0,7541.0,JAPAN:  HONSHU:  S. OF,31.444,140.193,10.0,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2018,5,6,19.0,2.0,36.0,,,"EL SALVADOR:  LA UNION, SAN MIGUEL",13.104,-88.062,10.0,5.4,,,,,,1.0,1.0,,2.0,11.0,1.0,298.0,3.0,,,,,1.0,1.0,,2.0,11.0,1.0,298.0,3.0,32.8,18.4,0.0
,2018,5,9,10.0,42.0,31.0,,,AFGHANISTAN: TAKHAR;  PAKISTAN,36.994,71.382,116.0,6.2,,,,,,13.0,1.0,,1.0,,1.0,45.0,1.0,,,,,13.0,1.0,,1.0,,1.0,45.0,1.0,4.8,6.5,0.0
,2018,5,15,15.0,49.0,34.0,,,COMOROS:  MAYOTTE,-12.776,45.581,17.0,5.9,,,,,,3.0,1.0,,1.0,,,,1.0,,,,,3.0,1.0,,1.0,,,,1.0,,,
,2018,5,27,17.0,51.0,1.0,,,CHINA:  JILIN PROVINCE:  NINGJIANG,45.236,124.642,10.0,5.3,,,,,,,,,3.0,,,10000.0,4.0,,,,,,,,3.0,,,10000.0,4.0,16.1,11.7,1.9
,2018,6,5,18.0,40.0,2.0,,,AZERBAIJAN: SHAKI-ZAQATALA,41.526,46.786,22.0,5.3,,1.0,1.0,,,31.0,1.0,,1.0,,,,2.0,1.0,1.0,,,31.0,1.0,,1.0,,,,2.0,23.3,7.1,0.1
,2018,6,12,9.0,35.0,48.0,,,COLOMBIA:  PASTO,1.067,-77.272,11.0,4.9,,2.0,1.0,,,7.0,1.0,,2.0,1.0,1.0,,3.0,2.0,1.0,,,7.0,1.0,,2.0,1.0,1.0,,3.0,17.0,13.0,4.3
,2018,6,13,13.0,6.0,44.0,,,"INDONESIA:  MADURA ISLAND, JAVA",-7.001,113.888,10.0,4.6,,,,,,6.0,1.0,,2.0,,,77.0,2.0,,,,,6.0,1.0,,2.0,,,77.0,2.0,,,
,2018,6,17,22.0,59.0,17.0,,,JAPAN:  OSAKA,34.825,135.639,10.0,5.5,,5.0,1.0,,,417.0,3.0,7000.0,4.0,,,6766.0,4.0,5.0,1.0,,,417.0,3.0,7000.0,4.0,,,6766.0,4.0,27.7,19.5,0.4
,2018,7,21,7.0,58.0,0.0,,,INDONESIA: SUMATRA: SOLOK,-0.969,100.769,10.0,5.2,,1.0,1.0,,,2.0,1.0,,2.0,2.0,1.0,,3.0,1.0,1.0,,,2.0,2.0,,1.0,2.0,1.0,,3.0,32.3,5.1,0.7
,2018,7,22,10.0,7.0,22.0,,,IRAN:  KERMANSHAH,34.591,46.166,12.0,5.8,,,,,,287.0,3.0,,2.0,,,951.0,3.0,,,,,287.0,3.0,,2.0,,,951.0,3.0,29.0,12.7,0.0
,2018,7,28,22.0,48.0,14.0,5778.0,,INDONESIA:  LOMBOK ISLAND,-8.24,116.508,14.0,6.4,,17.0,1.0,,,355.0,3.0,,3.0,5448.0,4.0,,3.0,17.0,1.0,,,355.0,3.0,,3.0,5448.0,4.0,,3.0,31.9,12.7,0.0
,2018,8,5,11.0,47.0,3.0,5685.0,,INDONESIA:  LOMBOK ISLAND,-8.258,116.438,34.0,6.9,,560.0,3.0,,,7733.0,4.0,509.0,4.0,,3.0,83392.0,4.0,560.0,3.0,,,7733.0,4.0,509.0,4.0,,3.0,83392.0,4.0,29.2,15.5,0.3
,2018,8,9,5.0,25.0,38.0,,,INDONESIA:  LOMBOK ISLAND,-8.307,116.23,15.0,5.9,,6.0,1.0,,,24.0,1.0,,2.0,,,,3.0,6.0,1.0,,,24.0,1.0,,2.0,,,,3.0,33.3,7.9,0.0
,2018,8,12,17.0,44.0,34.0,,,CHINA:   YUNNAN PROVINCE:  YUXI,24.298,102.91,10.0,5.0,,,,,,24.0,1.0,,2.0,,,8000.0,4.0,,,,,24.0,1.0,,2.0,,,8000.0,4.0,21.1,10.5,5.2
,2018,8,19,0.0,20.0,7.0,5686.0,,FIJI ISLANDS,-18.113,-178.153,600.0,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2018,8,19,4.0,11.0,4.0,5816.0,,INDONESIA:  LOMBOK ISLAND,-8.337,116.599,16.0,6.3,,2.0,1.0,,,1.0,1.0,,2.0,,,1705.0,4.0,2.0,1.0,,,1.0,1.0,,2.0,,,1705.0,4.0,33.9,5.2,0.0
,2018,8,19,14.0,56.0,49.0,,,INDONESIA:  LOMBOK ISLAND,-8.319,116.627,21.0,6.9,,11.0,1.0,,,,1.0,,2.0,,,1800.0,4.0,11.0,1.0,,,,1.0,,2.0,,,1800.0,4.0,31.9,8.7,0.0
,2018,8,21,21.0,31.0,6.0,5687.0,,VENEZUELA:  SUCRE; TRINIDAD,10.773,-62.902,146.0,7.3,,5.0,1.0,,,,,,2.0,,,,3.0,5.0,1.0,,,,,,2.0,,,,3.0,27.3,19.8,21.2
,2018,8,25,22.0,14.0,2.0,,,IRAN:  KERMANSHAH,34.611,46.242,10.0,6.0,,2.0,1.0,,,267.0,3.0,,3.0,,,2600.0,4.0,2.0,1.0,,,267.0,3.0,,3.0,,,2600.0,4.0,38.5,13.1,0.0
,2018,8,29,3.0,51.0,1.0,5688.0,,NEW CALEDONIA:  LOYALTY ISLANDS,-22.03,170.126,21.0,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2018,9,5,18.0,7.0,15.0,,,JAPAN:  HOKKAIDO,42.686,141.929,35.0,6.6,7.0,44.0,1.0,,,660.0,3.0,2000.0,4.0,,3.0,15000.0,4.0,44.0,1.0,,,660.0,3.0,2000.0,4.0,,3.0,15000.0,4.0,23.4,28.8,7.2
,2018,9,6,15.0,50.0,11.0,,,FIJI ISLANDS,-18.474,179.35,670.0,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2018,9,7,6.0,24.0,6.0,,,IRAN:  KERMAN,28.326,59.32,10.0,5.6,,1.0,1.0,,,2.0,1.0,,1.0,,,,1.0,1.0,1.0,,,2.0,1.0,,1.0,,,,1.0,40.2,11.5,0.0
,2018,9,8,2.0,32.0,14.0,,,CHINA: YUNNAN PROVINCE:  MOJIANG HANI,23.332,101.578,8.0,5.7,,,,,,28.0,1.0,,3.0,,,29000.0,4.0,,,,,28.0,1.0,,3.0,,,29000.0,4.0,25.0,5.1,0.2
,2018,9,12,4.0,50.0,57.0,,,INDIA:  WEST BENGAL,26.371,90.161,10.0,5.3,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,30.0,20.0,31.0
,2018,9,28,7.0,0.0,14.0,,,INDONESIA:  SULAWESI,-0.401,119.771,4.0,6.1,,1.0,1.0,,,10.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,10.0,1.0,,1.0,,1.0,,1.0,31.8,11.4,0.9
,2018,9,28,10.0,2.0,25.0,5689.0,,INDONESIA:  SULAWESI,-0.256,119.846,20.0,7.5,8.0,4340.0,4.0,667.0,3.0,10679.0,4.0,1500.0,4.0,3673.0,4.0,39191.0,4.0,4340.0,4.0,667.0,3.0,10679.0,4.0,1500.0,4.0,3673.0,4.0,39191.0,4.0,31.8,11.4,0.9
,2018,10,7,0.0,11.0,22.0,,,HAITI: PORT-DEX-PAIX,20.034,-73.013,24.0,5.9,,18.0,1.0,,,580.0,3.0,,3.0,2102.0,4.0,15932.0,4.0,18.0,1.0,,,580.0,3.0,,3.0,2102.0,4.0,15932.0,4.0,29.2,7.6,11.3
,2018,10,10,18.0,44.0,28.0,,,"INDONESIA:  MADURA ISLAND, JAVA",-7.453,114.455,9.0,6.0,5.0,4.0,1.0,,,36.0,1.0,,1.0,,,433.0,3.0,4.0,1.0,,,36.0,1.0,,1.0,,,433.0,3.0,33.3,14.1,0.0
,2018,10,16,1.0,3.0,58.0,5725.0,,NEW CALEDONIA:  LOYALTY ISLANDS,-21.743,169.522,17.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2018,10,25,22.0,55.0,3.0,5690.0,,"GREECE:  IONIAN SEA:  ZAKYNTHOS, STROFADES",37.52,20.557,14.0,6.8,,,,,,3.0,1.0,,2.0,,,120.0,3.0,,,,,3.0,1.0,,2.0,,,120.0,3.0,,,
,2018,11,14,23.0,2.0,24.0,,,INDONESIA:  SULAWESI:  MAMASA,-2.907,119.392,14.0,5.5,,7.0,1.0,,,,,,2.0,8.0,1.0,,3.0,7.0,1.0,,,,,,2.0,8.0,1.0,,3.0,33.7,10.4,8.6
,2018,11,25,16.0,38.0,23.0,,,IRAN: KERMANSHAH; IRAQ: KURDISTAN,34.361,45.744,18.0,6.3,,1.0,1.0,,,759.0,3.0,,1.0,,,,1.0,1.0,1.0,,,759.0,3.0,,1.0,,,,1.0,13.7,14.9,15.1
,2018,11,28,14.0,44.0,39.0,,,AFGHANISTAN:  HINDU KUSH:  BAGHLAN,35.808,68.687,22.0,4.9,,,,,,9.0,1.0,,1.0,,,60.0,2.0,,,,,9.0,1.0,,1.0,,,60.0,2.0,9.1,7.9,0.3
,2018,11,30,17.0,29.0,16.0,,,ALASKA:  ANCHORAGE,61.316,-149.925,54.0,7.0,,,,,,117.0,3.0,150.0,4.0,2.0,1.0,1650.0,4.0,,,,,117.0,3.0,150.0,4.0,2.0,1.0,1650.0,4.0,-0.2,7.0,0.0
,2018,12,5,4.0,18.0,42.0,5698.0,,NEW CALEDONIA:  LOYALTY ISLANDS,-21.95,169.427,10.0,7.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,
,2018,12,15,20.0,22.0,23.0,,7244.0,VANUATU ISLANDS: AMBRYM ISLAND,-16.416,168.22,11.0,5.4,,,,,,,,,2.0,,,,1.0,,,,,,,,2.0,,,,1.0,,,
,2018,12,16,4.0,47.0,26.0,,,CHINA:  SICHUAN:  YIBIN,28.295,105.013,18.0,5.3,,,,,,17.0,1.0,7.255,3.0,15.0,1.0,6145.0,4.0,,,,,17.0,1.0,7.255,3.0,15.0,1.0,6145.0,4.0,14.5,8.0,0.0
,2018,12,22,5.0,38.0,27.0,,,MOZAMBIQUE; ZIMBABWE,-20.643,32.803,16.0,5.6,,,,,,10.0,1.0,,2.0,600.0,3.0,,1.0,,,,,10.0,1.0,,2.0,600.0,3.0,,1.0,24.0,15.0,4.5
,2018,12,26,2.0,19.0,0.0,,7284.0,ITALY:  SICILY:  CATANIA,37.63,15.1,1.0,5.0,,,,,,28.0,1.0,115.0,4.0,15.0,1.0,,1.0,,,,,28.0,1.0,115.0,4.0,15.0,1.0,,1.0,9.4,20.5,0.0
,2019,1,3,0.0,48.0,37.0,,,CHINA:  SICHUAN:  YIBIN,28.19,104.918,10.0,4.8,,,,,,774.0,3.0,,2.0,,,691.0,3.0,,,,,774.0,3.0,,2.0,,,691.0,3.0,5.2,7.6,1.5
,2019,1,6,13.0,41.0,6.0,,,IRAN:  KERMANSHAH: SARPOL-E ZAHAB,34.125,45.679,14.0,5.6,,,,,,75.0,2.0,,1.0,,,,1.0,,,,,75.0,2.0,,1.0,,,,1.0,16.3,20.2,4.1
,2019,1,12,8.0,59.0,4.0,,,POLAND:  RUDNA,51.547,16.111,1.0,3.7,,1.0,1.0,,,6.0,1.0,,2.0,,,,,1.0,1.0,,,6.0,1.0,,2.0,,,,,4.3,25.2,2.4
,2019,1,20,1.0,32.0,48.0,,,"CHILE:  COQUIMBO, LA SERENA",-30.04,-71.382,63.0,6.7,,2.0,1.0,,,,,,2.0,,,1061.0,4.0,2.0,1.0,,,,,,2.0,,,1061.0,4.0,24.7,13.3,0.0
,2019,1,22,22.0,35.0,8.0,,,POLAND:  RYDULTOWY,50.11,18.456,5.0,3.9,,1.0,1.0,,,8.0,1.0,,,,,,,1.0,1.0,,,8.0,1.0,,,,,,,-2.2,9.4,0.0
,2019,1,26,12.0,33.0,23.0,,,"COLOMBIA:  CAUCA, HUILA",3.035,-75.738,10.0,5.6,,1.0,1.0,,,,,,1.0,,,,2.0,1.0,1.0,,,,,,1.0,,,,2.0,26.2,8.0,0.9
,2019,2,1,10.0,23.0,54.0,,,INDIA:  MAHARASHTRA:  PALGHAR,19.9,72.8,5.0,3.6,,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,27.1,21.0,0.0
,2019,2,1,16.0,19.0,29.0,,,MEXICO:  CHIAPAS; GUATEMALA:  SAN MARCOS,14.68,-92.453,66.0,6.7,,,,,,4.0,1.0,,2.0,,,,3.0,,,,,4.0,1.0,,2.0,,,,3.0,32.8,10.2,0.0
,2019,2,5,19.0,35.0,21.0,,,AZERBAIJAN:  SHEMAKHA (SEMACHA),40.896,48.607,10.0,5.0,,,,,,30.0,1.0,,2.0,,,3000.0,4.0,,,,,30.0,1.0,,2.0,,,3000.0,4.0,2.1,10.5,0.0
,2019,2,22,10.0,18.0,17.0,,,"ECUADOR: AZUAY, MANABI, MORONA SANT.; PERU",-2.186,-77.051,145.0,7.5,,1.0,1.0,,,9.0,1.0,,2.0,5.0,1.0,75.0,1.0,1.0,1.0,,,9.0,1.0,,2.0,5.0,1.0,75.0,1.0,30.8,8.7,5.8
,2019,2,25,5.0,16.0,25.0,,,CHINA:  SICHUAN PROVINCE: RONGXIAN,29.47,104.609,10.0,4.9,,2.0,1.0,,,12.0,1.0,2.0,2.0,9.0,1.0,10911.0,4.0,2.0,1.0,,,12.0,1.0,2.0,2.0,9.0,1.0,10911.0,4.0,13.0,7.7,1.1
,2019,2,27,23.0,27.0,24.0,,,INDONESIA: SUMATRA: SOLOK,-1.323,101.578,10.0,5.4,,,,,,48.0,1.0,,2.0,,,343.0,3.0,,,,,48.0,1.0,,2.0,,,343.0,3.0,30.6,5.4,8.6
,2019,3,1,8.0,50.0,42.0,,,PERU:  AREQUIPA,-14.713,-70.155,267.0,7.0,,1.0,1.0,,,2.0,1.0,,1.0,1.0,1.0,17.0,1.0,1.0,1.0,,,2.0,1.0,,1.0,1.0,1.0,17.0,1.0,36.9,7.7,7.1
,2019,3,17,7.0,7.0,25.0,,,INDONESIA:  LOMBOK ISLAND,-8.418,116.521,10.0,5.6,,6.0,1.0,,,182.0,3.0,,2.0,843.0,3.0,3613.0,4.0,6.0,1.0,,,182.0,3.0,,2.0,843.0,3.0,3613.0,4.0,29.9,7.6,21.8
,2019,3,21,9.0,15.0,40.0,,,"TANZANIA:  SONGWE, MBEYA",-7.914,32.109,22.0,5.5,,1.0,1.0,,,,,,1.0,4.0,1.0,,1.0,1.0,1.0,,,,,,1.0,4.0,1.0,,1.0,26.9,11.0,2.0
,2019,4,12,11.0,40.0,49.0,,,INDONESIA:  SULAWESI ISLAND: LUWUK,-1.852,122.553,18.0,6.8,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,29.9,8.2,6.8
,2019,4,18,5.0,1.0,6.0,,,TAIWAN:  HUALIEN,23.989,121.693,20.0,6.1,,1.0,1.0,,,16.0,1.0,,1.0,,,,,1.0,1.0,,,16.0,1.0,,1.0,,,,,26.7,8.9,14.8
,2019,4,22,9.0,11.0,11.0,,,PHILIPPINES:  PAMPANGA PROVINCE,14.924,120.497,20.0,6.1,,18.0,1.0,3.0,1.0,183.0,3.0,50.0,4.0,1046.0,4.0,3329.0,4.0,18.0,1.0,3.0,1.0,183.0,3.0,50.0,4.0,1046.0,4.0,3329.0,4.0,36.3,15.8,0.0
,2019,5,6,21.0,19.0,35.0,,,PAPUA NEW GUINEA:  MOROBE: WAMPAR,-6.977,146.44,127.0,7.2,,,,,,,,,2.0,130.0,3.0,,,,,,,,,,2.0,130.0,3.0,,,28.4,3.6,14.4
,2019,5,14,12.0,58.0,25.0,5705.0,,"PAPUA NEW GUINEA:  RABAUL, DUKE OF YORK IS",-4.051,152.597,10.0,7.6,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,1.0,,1.0,28.2,9.7,0.8
,2019,5,17,22.0,24.0,52.0,,,CHINA:  JILIN PROVINCE:  SONGYUAN,45.205,124.611,17.0,4.8,,,,,,,,,1.0,,,167.0,3.0,,,,,,,,1.0,,,167.0,3.0,25.2,29.5,6.9
,2019,5,22,3.0,48.0,59.0,,,THE NETHERLANDS: GRONINGEN,53.394,6.586,10.0,3.2,,,,,,,,,2.0,,,840.0,3.0,,,,,,,,2.0,,,840.0,3.0,15.7,21.8,0.0
,2019,5,26,7.0,41.0,14.0,,,"PERU:  LA LIBERTAD, CAJAMARCA; ECUADOR",-5.796,-75.298,110.0,8.0,,2.0,1.0,,,30.0,1.0,,2.0,,3.0,,3.0,2.0,1.0,,,30.0,1.0,,2.0,,3.0,,3.0,31.1,7.6,15.6
