Fecha,Tsu,Vol,Location Name,Latitude,Longitude,Focal_Depth_km,Mag,MMI_Int,Total_Deaths,Total_Injuries,Temp_C,Wind_ms,Precip_mm
2019-05-22,0.0,0.0,THE NETHERLANDS: GRONINGEN,53.394,6.586,10.0,3.2,0.0,0.0,0.0,15.7,21.8,0.0
2019-05-26,0.0,0.0,"PERU:  LA LIBERTAD, CAJAMARCA; ECUADOR",-5.796,-75.298,110.0,8.0,0.0,2.0,30.0,31.1,7.6,15.6
2019-05-30,0.0,0.0,EL SALVADOR:  SAN SALVADOR,13.199,-89.306,58.0,6.6,0.0,1.0,1.0,28.4,21.7,25.9
2019-06-01,0.0,0.0,ALBANIA:  KORCE,40.501,20.722,10.0,5.2,0.0,0.0,4.0,18.2,7.1,3.2
2019-06-14,5710.0,0.0,CHILE:  COQUIMBO,-30.056,-72.082,11.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-15,5711.0,0.0,"KERMADEC ISLANDS:  S OF, RAOUL",-30.805,-178.095,34.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-17,0.0,0.0,CHINA:  SICHUAN:  YIBIN,28.405,104.957,10.0,5.8,0.0,13.0,200.0,24.9,6.6,8.0
2019-06-18,5712.0,0.0,JAPAN:  NIIGATA PREFECTURE,38.646,139.472,12.0,6.4,0.0,0.0,28.0,21.5,10.2,0.8
2019-07-01,0.0,0.0,POLAND:  KATOWICE,50.287,18.997,0.0,3.1,0.0,3.0,6.0,36.3,25.3,2.8
2019-07-04,0.0,0.0,CALIFORNIA:  RIDGECREST;  NEVADA,35.705,-117.506,11.0,6.4,0.0,1.0,0.0,35.8,20.1,0.0
2019-07-06,0.0,0.0,CALIFORNIA:  RIDGECREST,35.766,-117.605,8.0,7.1,0.0,0.0,0.0,37.6,11.9,0.0
2019-07-08,0.0,0.0,IRAN:  MASJED-E SOLEYMAN,31.775,49.542,10.0,5.7,0.0,1.0,128.0,43.9,13.2,0.0
2019-07-09,0.0,0.0,"PHILIPPINES:  MINDANAO:  MAKILALA, TULUNAN",6.802,125.169,24.0,5.6,0.0,1.0,3.0,30.6,5.6,7.8
2019-07-12,0.0,0.0,PHILIPPINES: MINDANAO: SURIGAO DEL SUR PROVINCE,9.334,126.04,14.0,5.8,0.0,0.0,59.0,29.8,12.1,2.1
2019-07-14,0.0,0.0,INDONESIA:  MOLUCCA ISLANDS:  N,-0.529,128.093,10.0,7.3,0.0,8.0,134.0,0.0,0.0,0.0
2019-07-19,0.0,0.0,GREECE:  ATHENS,38.115,23.505,10.0,5.3,0.0,0.0,4.0,29.7,16.6,0.2
2019-07-24,0.0,0.0,INDIA:  MAHARASHTRA:  PALGHAR,20.0,72.9,10.0,3.8,0.0,1.0,0.0,30.9,15.5,19.4
2019-07-26,0.0,0.0,PHILIPPINES:  BATANES:  ITBAYAT,20.807,121.986,10.0,6.0,0.0,9.0,64.0,0.0,0.0,0.0
2019-08-02,0.0,0.0,INDONESIA:  JAVA:  BANTEN,-7.267,104.825,53.0,6.9,0.0,6.0,3.0,0.0,0.0,0.0
2019-08-07,0.0,0.0,TAIWAN:  TAIPEI,24.475,121.947,10.0,5.9,0.0,1.0,0.0,31.9,12.0,25.7
2019-08-08,0.0,0.0,TURKEY:  DENIZLI,37.948,29.697,10.0,5.8,0.0,0.0,0.0,30.3,10.8,0.0
2019-09-07,0.0,0.0,CHINA:  SICHUAN PROVINCE: NEIJIANG,29.573,105.064,10.0,5.1,0.0,1.0,63.0,28.2,9.7,16.9
2019-09-21,0.0,0.0,ALBANIA:  DURRES,41.381,19.454,10.0,5.6,0.0,0.0,132.0,25.9,11.9,0.0
2019-09-24,0.0,0.0,PAKISTAN:  MIRPUR DISTRICT,33.106,73.766,10.0,5.6,0.0,39.0,746.0,32.6,9.4,0.6
2019-09-25,0.0,0.0,INDONESIA:  MALUKU:  AMBON,-3.45,128.347,18.0,6.5,0.0,31.0,179.0,28.4,16.9,2.2
2019-09-26,0.0,0.0,TURKEY:  ISTANBUL,40.89,28.173,10.0,5.7,0.0,1.0,34.0,25.2,9.8,0.0
2019-09-26,0.0,0.0,CHILE:  SOUTH CENTRAL,-40.815,-72.002,129.0,6.1,0.0,1.0,0.0,11.9,12.0,0.0
2019-09-29,0.0,0.0,CHILE:  CONCEPCION,-35.473,-73.162,11.0,6.8,0.0,1.0,0.0,0.0,0.0,0.0
2019-10-10,0.0,0.0,INDONESIA:  PASSO,-3.65,128.216,54.0,5.0,7.0,1.0,2.0,28.5,10.4,0.3
2019-10-16,0.0,0.0,"PHILIPPINES:  MINDANAO:  COTABATO, DAVAO",6.712,125.005,14.0,6.4,7.0,7.0,215.0,32.2,7.2,5.8
2019-10-29,0.0,0.0,"PHILIPPINES:  MINDANAO:  COTABATO, DAVAO",6.802,125.04,15.0,6.6,0.0,13.0,562.0,30.3,3.0,38.4
2019-10-31,0.0,0.0,"PHILIPPINES:  COTABATO, SULTAN KUDARAT",6.91,125.156,10.0,6.5,0.0,10.0,0.0,29.6,4.7,18.7
2019-11-07,0.0,0.0,IRAN: MIYANEH,37.808,47.558,10.0,5.9,0.0,5.0,584.0,16.1,6.3,0.0
2019-11-11,0.0,0.0,"FRANCE:  LE TEIL, SAINT-THOME, VIVIERS",44.612,4.638,10.0,4.8,7.0,0.0,4.0,10.3,16.4,0.1
2019-11-12,0.0,0.0,INDONESIA:  MALUKU:  AMBON,-3.61,128.299,50.0,5.0,0.0,2.0,3.0,31.1,12.1,1.1
2019-11-14,5733.0,0.0,INDONESIA:  MOLUCCA ISLANDS:  N,1.6,126.416,33.0,7.1,0.0,1.0,3.0,0.0,0.0,0.0
2019-11-18,0.0,0.0,PHILIPPINES:  MINDANAO:  BUKIDNON PROVINCE,7.625,124.912,0.0,5.9,6.0,0.0,16.0,33.9,3.9,2.4
2019-11-25,0.0,0.0,CHINA:  GUANGXI PROVINCE,22.96,106.711,10.0,5.0,0.0,1.0,4.0,22.2,20.6,0.7
2019-11-26,0.0,0.0,"ALBANIA:  DURRES, THUMANE, TIRANA",41.521,19.559,20.0,6.4,0.0,51.0,2000.0,18.3,7.7,0.0
2019-12-15,0.0,0.0,PHILIPPINES:  MINDANAO:  DAVAO,6.708,125.188,22.0,6.8,0.0,13.0,210.0,31.5,6.1,19.4
2019-12-18,0.0,0.0,CHINA:  SICHUAN PROVINCE: NEIJIANG,29.639,104.946,10.0,5.2,0.0,0.0,18.0,8.6,14.3,3.0
2020-01-07,5736.0,0.0,"PUERTO RICO:  PONCE,SAN JUAN",17.916,-66.813,10.0,6.4,8.0,4.0,0.0,29.4,21.6,0.8
2020-01-19,0.0,0.0,CHINA:  XINJIANG PROVINCE,39.831,77.106,6.0,6.0,0.0,1.0,2.0,-0.5,8.8,0.0
2020-01-24,0.0,0.0,TURKEY:  ELAZIG AND MALATYA PROVINCES,38.39,39.081,12.0,6.7,0.0,41.0,1600.0,-3.3,17.7,0.0
2020-01-28,5740.0,0.0,CUBA: GRANMA;  CAYMAN IS;  JAMAICA,19.44,-78.755,10.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,TURKEY: VAN;  IRAN,38.482,44.367,10.0,6.0,0.0,10.0,60.0,3.1,8.3,0.0
2020-03-10,0.0,0.0,"INDONESIA:  JAVA:  SUKABUMI, BOGOR",-6.808,106.676,23.0,5.0,8.0,0.0,4.0,33.1,10.9,7.6
2020-03-18,0.0,0.0,UTAH,40.751,-112.078,12.0,5.7,6.0,0.0,0.0,15.4,14.0,1.1
2020-03-22,0.0,0.0,BALKANS NW:  CROATIA:  ZAGREB,45.897,15.966,10.0,5.4,8.0,1.0,27.0,3.0,21.3,0.1
2020-03-25,5746.0,0.0,RUSSIA:  KURIL ISLANDS,48.986,157.693,57.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0
2020-04-01,0.0,0.0,CHINA:  QINGHAI PROVINCE,33.124,98.916,10.0,5.3,0.0,0.0,0.0,-5.3,12.9,0.0
2020-05-02,5747.0,0.0,GREECE:  CRETE,34.205,25.712,17.0,6.6,7.0,0.0,0.0,0.0,0.0,0.0
2020-05-07,0.0,0.0,"IRAN:  TEHRAN, DAMAVAND",35.725,52.044,10.0,4.6,0.0,2.0,22.0,11.9,18.8,0.0
2020-05-18,0.0,0.0,CHINA:   YUNNAN PROVINCE:  QIAOJIA,27.296,103.281,10.0,5.2,0.0,4.0,24.0,25.0,6.2,0.0
2020-05-29,5748.0,7504.0,INDONESIA:  JAVA:  IJEN,-8.058,114.242,0.0,0.0,0.0,1.0,0.0,26.9,8.2,0.9
2020-06-04,0.0,0.0,INDONESIA: NORTH MALUKU: MOROTAI,2.923,128.248,107.0,6.4,4.0,0.0,0.0,0.0,0.0,0.0
2020-06-07,0.0,0.0,PERU:  COAST:  CHIMBOTE,-9.634,-78.591,57.0,4.5,0.0,1.0,0.0,20.3,14.0,0.0
2020-06-14,0.0,0.0,TURKEY:  BINGOL,39.421,40.697,10.0,5.9,0.0,1.0,35.0,16.1,19.9,3.1
2020-06-18,5750.0,0.0,"KERMADEC ISLANDS:  S OF, RAOUL",-33.294,-177.838,10.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-23,5751.0,0.0,MEXICO: OAXACA,16.029,-95.901,26.0,7.4,0.0,10.0,24.0,27.8,5.9,19.5
2020-06-25,0.0,0.0,TURKEY:  VAN,38.558,44.023,10.0,5.4,0.0,0.0,5.0,26.5,14.2,0.0
2020-07-17,0.0,0.0,"PAPUA NEW GUINEA:  MOROBE, ORO",-7.843,147.766,80.0,7.0,0.0,1.0,1.0,30.1,7.8,11.2
2020-07-22,5753.0,0.0,ALASKA,55.03,-158.522,28.0,7.8,8.0,0.0,0.0,0.0,0.0,0.0
2020-07-27,0.0,0.0,VIETNAM: SON LA PROVINCE,20.872,104.541,10.0,4.8,0.0,0.0,0.0,29.8,9.6,3.4
2020-08-09,0.0,0.0,NORTH CAROLINA:  SPARTA,36.476,-81.094,8.0,5.1,0.0,0.0,0.0,28.4,7.7,0.0
2020-08-18,0.0,0.0,PHILIPPINES:  MASBATE,12.021,124.123,10.0,6.6,7.0,2.0,50.0,30.4,10.4,28.7
2020-10-19,5755.0,0.0,ALASKA,54.608,-159.655,33.0,7.6,8.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,5757.0,0.0,GREECE:  SAMOS; TURKEY:  IZMIR,37.918,26.79,21.0,7.0,8.0,118.0,1054.0,22.1,15.5,2.1
2020-12-27,5760.0,0.0,CHILE:  OFF COAST CENTRAL,-39.343,-74.99,10.0,6.7,5.0,0.0,0.0,0.0,0.0,0.0
2020-12-29,0.0,0.0,BALKANS NW:  CROATIA:  PETRINJA,45.422,16.255,10.0,6.4,9.0,8.0,36.0,13.3,19.6,0.0
2021-01-14,0.0,0.0,"INDONESIA:  SULAWESI:  MAMUJU, MAJENE",-2.976,118.901,18.0,6.2,9.0,105.0,6489.0,30.2,14.7,48.9
2021-01-15,0.0,0.0,IRAN:  HORMOZGAN PROVINCE,26.926,55.186,8.0,5.5,5.0,0.0,1.0,23.3,12.4,0.0
2021-01-19,0.0,0.0,ARGENTINA:  SAN JUAN PROVINCE,-31.83,-68.806,20.0,6.4,6.0,0.0,14.0,26.0,8.9,0.0
2021-01-23,5762.0,0.0,SCOTIA SEA:  SOUTH SHETLAND ISLANDS,-61.825,-55.494,10.0,6.9,9.0,0.0,0.0,0.0,0.0,0.0
2021-02-10,5763.0,0.0,NEW CALEDONIA:  LOYALTY ISLANDS,-23.054,171.601,10.0,7.7,7.0,0.0,0.0,0.0,0.0,0.0
2021-02-12,0.0,0.0,PAKISTAN: HARIPUR; TAJIKISTAN,38.132,73.569,91.0,5.9,8.0,1.0,0.0,-11.1,7.4,0.0
2021-02-13,5823.0,0.0,JAPAN:  OFF FUKUSHIMA,37.745,141.749,49.0,7.1,9.0,1.0,186.0,0.0,0.0,0.0
2021-02-17,0.0,0.0,"IRAN: ESFAHAN, KOHGILUYEH, BOYER-AHMAD",30.839,51.365,7.0,5.4,8.0,2.0,63.0,16.8,9.9,0.4
2021-03-01,0.0,0.0,"COLOMBIA: MEDELLIN, BETULIA",6.239,-76.098,10.0,5.1,9.0,2.0,0.0,17.6,4.0,62.4
2021-03-03,0.0,0.0,"GREECE: TYRNAVOS, LARISA",39.764,22.176,10.0,6.3,9.0,0.0,11.0,15.8,7.9,0.0
2021-03-04,5769.0,0.0,NEW ZEALAND:  GISBORNE,-37.563,179.444,20.0,7.3,7.0,0.0,0.0,0.0,0.0,0.0
2021-03-04,5770.0,0.0,"KERMADEC ISLANDS:  S OF, RAOUL",-29.613,-177.843,55.0,7.4,7.0,0.0,0.0,0.0,0.0,0.0
2021-03-04,5771.0,0.0,KERMADEC ISLANDS: SSE OF RAOUL ISLAND,-29.74,-177.267,19.0,8.1,9.0,0.0,0.0,0.0,0.0,0.0
2021-03-18,5776.0,0.0,ALGERIA: BEJAIA,36.915,5.199,8.0,6.0,8.0,0.0,17.0,15.8,14.5,0.5
2021-03-20,0.0,0.0,JAPAN:  HONSHU ISLAND,38.452,141.648,43.0,7.0,7.0,0.0,11.0,9.9,21.1,6.3
2021-03-23,0.0,0.0,CHINA: XINGJIANG: AKSU,41.812,81.155,10.0,5.4,0.0,3.0,0.0,10.6,11.1,0.0
2021-04-10,0.0,0.0,"INDONESIA: JAVA: LUMAJANG, MALANG",-8.562,112.519,82.0,6.0,5.0,10.0,39.0,32.2,6.8,4.9
2021-04-28,0.0,0.0,INDIA:  ASSAM,26.782,92.436,34.0,6.0,9.0,2.0,12.0,35.5,7.1,1.4
2021-05-21,0.0,0.0,"CHINA: YUNNAN PROVINCE: YANGBI, YONGPING",25.761,100.011,9.0,6.1,8.0,3.0,28.0,21.6,14.1,0.5
2021-05-21,0.0,0.0,CHINA: QINGHAI PROVINCE,34.598,98.251,10.0,7.3,9.0,20.0,300.0,9.6,16.8,8.7
2021-05-25,0.0,7536.0,RWANDA: RUBAVU; CONGO,-1.601,29.4,10.0,4.7,7.0,32.0,0.0,30.4,9.4,0.0
2021-06-10,0.0,0.0,CONGO: SOUTH KIVU,-3.086,28.259,10.0,5.0,5.0,2.0,0.0,30.8,9.2,0.0
2021-06-16,5788.0,0.0,INDONESIA: MALUKU,-3.593,129.503,10.0,5.8,6.0,0.0,0.0,29.8,7.7,8.8
2021-06-23,0.0,0.0,PERU: CANETE: MALA,-12.687,-76.721,50.0,5.8,7.0,1.0,20.0,0.0,0.0,0.0
2021-07-10,0.0,0.0,TAJIKISTAN: RASHT; TOJIKOBOD,38.959,70.572,16.0,5.8,8.0,5.0,0.0,11.8,8.2,0.8
2021-07-29,5799.0,0.0,ALASKA PENINSULA,55.325,-157.841,32.0,8.2,8.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,0.0,0.0,PERU:  PIURA,-4.934,-80.602,32.0,6.2,7.0,0.0,34.0,29.8,14.4,0.0
2021-08-11,5801.0,0.0,PHILIPPINES:  MINDANAO,6.455,126.742,65.0,7.1,9.0,1.0,0.0,0.0,0.0,0.0
2021-08-12,0.0,0.0,SOUTH SANDWICH ISLANDS,-57.596,-25.187,63.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-12,5802.0,0.0,SOUTH SANDWICH ISLANDS,-58.416,-25.321,48.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-14,5803.0,0.0,HAITI,18.408,-73.475,10.0,7.2,9.0,2248.0,12763.0,30.7,6.6,1.2
2021-08-26,0.0,0.0,INDONESIA: CENTRAL SULAWESI: TOJO UNA-UNA,-0.854,121.523,8.0,5.5,5.0,1.0,0.0,26.0,7.6,49.0
2021-09-08,5806.0,0.0,MEXICO:  GUERRERO,16.982,-99.773,20.0,7.0,7.0,3.0,0.0,30.4,8.0,0.5
2021-09-15,0.0,0.0,CHINA: SICHUAN PROVINCE: LUXIAN (LU),29.182,105.391,10.0,5.4,7.0,3.0,88.0,31.0,11.1,17.0
2021-09-21,0.0,0.0,AUSTRALIA: MELBOURNE,-37.491,146.363,10.0,5.9,5.0,0.0,0.0,11.6,17.9,0.0
2021-09-27,0.0,0.0,GREECE:  CRETE,35.252,25.26,8.0,6.0,8.0,1.0,20.0,25.9,17.1,0.0
2021-10-06,0.0,0.0,PAKISTAN: BALOCHISTAN PROVINCE,30.22,68.014,9.0,5.9,8.0,42.0,229.0,28.7,9.3,0.0
2021-10-12,5817.0,0.0,GREECE: CRETE,35.193,26.256,10.0,6.4,8.0,0.0,0.0,0.0,0.0,0.0
2021-10-15,0.0,0.0,"INDONESIA:  BALI: KARANGASEM, BANGLI",-8.356,115.458,10.0,5.1,8.0,3.0,82.0,29.8,12.5,0.1
2021-11-14,0.0,0.0,IRAN:  HORMOZGAN PROVINCE,27.736,56.077,10.0,6.3,9.0,2.0,0.0,28.4,5.1,0.0
2021-11-28,0.0,0.0,PERU:  AMAZONAS,-4.49,-76.846,112.0,7.5,8.0,0.0,3.0,32.0,7.4,2.6
2021-12-14,5822.0,0.0,INDONESIA:  FLORES REGION,-7.603,122.2,18.0,7.3,9.0,0.0,1.0,0.0,0.0,0.0
2022-01-07,0.0,0.0,"CHINA: QINGHAI, GANSU",37.815,101.278,13.0,6.6,9.0,0.0,9.0,-4.7,9.9,0.2
2022-01-14,0.0,0.0,"INDONESIA: PANDEGLANG, BANTEN",-6.929,105.251,37.0,6.6,8.0,0.0,0.0,27.8,19.4,3.6
2022-01-17,0.0,0.0,AFGHANISTAN: BADGHIS: QADIS,34.946,63.58,18.0,5.3,8.0,28.0,4.0,9.9,14.6,0.7
2022-01-24,0.0,0.0,HAITI: NIPPES,18.458,-73.337,10.0,5.3,7.0,2.0,52.0,28.8,7.3,0.3
2022-01-29,5828.0,0.0,NEW ZEALAND: KERMADEC ISLANDS,-29.531,-176.749,10.0,6.5,0.0,0.0,0.0,24.6,39.5,29.4
2022-02-16,0.0,0.0,"GUATEMALA: BAJA VERAPAZ, GUATEMALA, QUEZALTENANGO",14.193,-91.297,83.0,6.2,8.0,3.0,2.0,33.9,13.8,0.0
2022-02-25,0.0,0.0,"INDONESIA: W SUMATRA: PASAMAN, WEST PASAMAN",0.233,100.106,12.0,6.2,9.0,11.0,388.0,29.8,5.4,12.9
2022-03-16,5832.0,0.0,JAPAN:  OFF FUKUSHIMA,37.702,141.587,63.0,7.3,9.0,4.0,107.0,6.9,19.4,0.0
2022-03-22,0.0,0.0,"TAIWAN: HUALIEN, T'AIT-TUNG",23.412,121.562,24.0,6.7,7.0,0.0,1.0,25.6,11.3,16.4
2022-03-27,0.0,0.0,ECUADOR:  ESMERALDAS,0.909,-79.589,26.0,5.8,8.0,0.0,0.0,28.5,6.9,21.0
2022-03-30,5833.0,0.0,NEW CALEDONIA:  LOYALTY ISLANDS,-22.716,170.286,10.0,6.9,7.0,0.0,0.0,26.5,36.3,3.6
2022-03-31,5834.0,0.0,NEW CALEDONIA:  LOYALTY ISLANDS,-22.579,170.354,10.0,7.0,6.0,0.0,0.0,27.6,34.9,1.3
2022-04-22,0.0,0.0,"BALKANS NW: BOSNIA-HERZEGOVINA: MOSTAR, STOLAC",43.061,18.176,10.0,5.7,7.0,1.0,0.0,12.1,23.9,27.3
2022-04-23,0.0,0.0,POLAND:  SILESIAN:  JASTRZEBIE-ZDROJ,50.04,18.59,1.0,2.8,0.0,10.0,0.0,14.7,13.0,0.0
2022-05-12,0.0,0.0,"PERU: LIMA, CALLAO, CHILCA",-12.36,-76.89,55.0,5.4,7.0,2.0,11.0,22.6,7.2,0.0
2022-05-25,5850.0,0.0,MEXICO:  OAXACA,16.325,-95.856,34.0,5.5,5.0,0.0,0.0,34.1,13.4,0.0
2022-05-26,0.0,0.0,PERU: PUNO,-14.863,-70.308,217.0,7.2,7.0,0.0,0.0,38.7,9.4,0.1
2022-06-01,0.0,0.0,CHINA: SICHUAN PROVINCE,30.416,102.989,10.0,5.9,7.0,4.0,14.0,20.2,6.0,6.8
2022-06-09,0.0,0.0,CHINA:  SICHUAN PROVINCE,32.365,101.878,16.0,5.9,8.0,0.0,4.0,11.5,13.0,7.0
2022-06-21,0.0,0.0,AFGHANISTAN: PAKTIKA PROVINCE; PAKISTAN,33.092,69.514,10.0,5.9,9.0,1150.0,1600.0,15.3,13.3,11.0
2022-07-01,0.0,0.0,IRAN:  HORMOZGAN PROVINCE,26.935,55.254,16.0,6.0,0.0,5.0,110.0,37.1,15.5,0.0
2022-07-05,0.0,0.0,RUSSIA:  KEMEROVO,53.75,88.04,10.0,4.4,0.0,2.0,0.0,26.2,16.4,4.5
2022-07-12,0.0,0.0,"PERU: MOQUEGUA, AREQUIPA",-16.783,-71.31,10.0,5.5,7.0,0.0,3.0,10.5,9.9,0.0
2022-07-14,0.0,0.0,ECUADOR: GUAYAS,-2.04,-79.811,73.0,5.7,5.0,1.0,0.0,27.9,9.1,3.0
2022-07-27,5855.0,0.0,PHILIPPINES: LUZON: ABRA,17.56,120.801,10.0,7.0,9.0,11.0,609.0,27.4,7.8,7.2
2022-09-04,0.0,0.0,"AFGHANISTAN: KUNAR, LAGHMAN, NANGARHAR",34.662,70.702,10.0,5.1,7.0,8.0,0.0,31.9,12.0,7.8
2022-09-05,0.0,0.0,CHINA:  SICHUAN PROVINCE,29.726,102.279,10.0,6.6,9.0,93.0,400.0,17.8,6.5,0.0
2022-09-10,0.0,0.0,"PAPUA NEW GUINEA: MOROBE, EASTERN HIGHLANDS",-6.256,146.469,90.0,7.6,8.0,12.0,42.0,24.9,9.4,1.0
2022-09-18,0.0,0.0,TAIWAN:  HUALIEN,23.159,121.316,10.0,6.9,9.0,1.0,140.0,23.1,6.0,1.5
2022-09-19,5859.0,0.0,"MEXICO:  MICHOACAN, COLIMA, JALISCO",18.367,-103.252,15.0,7.6,9.0,2.0,0.0,25.2,11.3,32.8
2022-09-22,5861.0,0.0,"MEXICO: MEXICO CITY, MICHOACAN",18.308,-102.923,24.0,6.8,8.0,2.0,3.0,25.8,6.2,7.7
2022-09-30,0.0,0.0,INDONESIA:  SUMATRA,2.109,98.928,21.0,5.9,7.0,1.0,0.0,22.9,6.9,13.3
2022-10-05,0.0,0.0,IRAN:  KHOY; WEST AZERBAIJAN,38.511,45.038,15.0,5.6,7.0,0.0,1127.0,31.9,9.2,0.0
2022-10-05,0.0,0.0,PERU:  PIURA,-4.912,-80.56,48.0,5.8,8.0,1.0,2.0,31.1,18.6,0.0
2022-10-25,0.0,0.0,PHILIPPINES: LUZON: ABRA,17.662,120.823,27.0,6.4,8.0,0.0,139.0,28.5,20.5,0.2
2022-11-08,0.0,0.0,NEPAL:  SUDURPASHCHIM PROVINCE,29.274,81.149,18.0,5.7,7.0,6.0,8.0,19.3,6.1,0.0
2022-11-11,5866.0,0.0,TONGA ISLANDS,-19.318,-172.1,24.0,7.3,5.0,0.0,0.0,25.8,26.6,10.8
