id,mag,place,time,updated,felt,cdi,mmi,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,lon,lat,depth,dist
ak022faynb77,1.9,"6 km NNW of Anchorage, Alaska",2022-11-29 14:59:13.476,2022-11-29 22:17:39.076,1.0,2.2,,automatic,0,56,ak,022faynb77,",ak022faynb77,",",ak,",",dyfi,origin,phase-data,",1.0,0.0587,0.31,110.0,ml,earthquake,-149.9474,61.2752,38.7,16
ak022faymjv5,2.0,"23 km NW of Susitna, Alaska",2022-11-29 14:55:59.212,2022-11-29 14:57:46.228,,,,automatic,0,62,ak,022faymjv5,",ak022faymjv5,",",ak,",",origin,phase-data,",1.0,0.0587,0.3,110.0,ml,earthquake,-150.8369,61.6897,35.9,16
ak022fayl80c,0.9,"30 km NNW of Glacier View, Alaska",2022-11-29 14:49:42.860,2022-11-29 15:12:50.763,,,,reviewed,0,12,ak,022fayl80c,",ak022fayl80c,",",ak,",",origin,phase-data,",1.0,0.0587,0.17,110.0,ml,earthquake,-147.7924,62.07,35.9,16
us7000itap,4.4,Fiji region,2022-11-29 14:47:59.583,2022-11-29 16:36:25.040,,,,reviewed,0,298,us,7000itap,",us7000itap,",",us,",",origin,phase-data,",98.0,0.154,0.43,84.0,mb,earthquake,-178.4867,-20.8961,588.323,16
ak022faykt2g,1.4,"8 km SSW of Willow, Alaska",2022-11-29 14:47:45.365,2022-11-29 14:48:59.783,,,,automatic,0,30,ak,022faykt2g,",ak022faykt2g,",",ak,",",origin,phase-data,",1.0,0.0587,0.3,110.0,ml,earthquake,-150.102,61.6781,35.6,16
pr71384733,2.14,"1 km WNW of Aguilita, Puerto Rico",2022-11-29 14:45:50.350,2022-11-30 15:37:39.530,,,,reviewed,0,70,pr,71384733,",pr71384733,",",pr,",",origin,phase-data,",6.0,0.05878,0.06,180.0,md,earthquake,-66.5451666666667,18.0255,17.14,16
pr71384553,2.43,"1 km NNE of Luis Llorens Torres, Puerto Rico",2022-11-29 14:44:13.640,2022-11-29 15:29:21.710,,,,reviewed,0,91,pr,71384553,",pr71384553,",",pr,",",origin,phase-data,",13.0,0.01985,0.38,147.0,md,earthquake,-66.5183333333333,18.0716666666667,15.58,16
pr71384528,2.14,"0 km NNE of Aguilita, Puerto Rico",2022-11-29 14:40:18.380,2022-11-29 16:16:03.190,,,,reviewed,0,70,pr,71384528,",pr71384528,",",pr,",",origin,phase-data,",7.0,0.06059,0.07,180.0,md,earthquake,-66.5323333333333,18.0313333333333,17.28,16
nc73812776,0.84,"6km NW of The Geysers, CA",2022-11-29 14:31:51.590,2022-11-29 15:26:11.208,,,,automatic,0,11,nc,73812776,",nc73812776,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.007698,0.01,72.0,md,earthquake,-122.7958298,38.8156662,10.0,16
pr71384543,2.88,Puerto Rico region,2022-11-29 14:31:02.670,2022-11-29 15:07:37.610,,,,reviewed,0,128,pr,71384543,",pr71384543,",",pr,",",origin,phase-data,",8.0,0.154,0.18,134.0,md,earthquake,-66.3028333333333,18.2918333333333,12.43,16
nc73812771,1.01,"15km WNW of Pinnacles, CA",2022-11-29 14:26:23.560,2022-11-30 00:24:13.349,,,,reviewed,0,16,nc,73812771,",nc73812771,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.02496,0.07,113.0,md,earthquake,-121.2938333,36.5923333,10.0,16
ak022fayfvjg,0.9,"32 km NW of Petersville, Alaska",2022-11-29 14:24:47.462,2022-11-29 15:05:36.714,,,,reviewed,0,12,ak,022fayfvjg,",ak022fayfvjg,",",ak,",",origin,phase-data,",1.0,0.0587,0.64,110.0,ml,earthquake,-151.2797,62.6584,10.0,16
uu60526562,1.33,Wyoming,2022-11-29 14:22:37.260,2022-11-29 15:34:24.280,,,,reviewed,0,27,uu,60526562,",uu60526562,",",uu,",",origin,phase-data,",15.0,0.154,0.12,123.0,md,earthquake,-110.3015,44.0858333,12.77,16
us7000itaj,4.7,"29 km SSW of Sinabang, Indonesia",2022-11-29 14:20:43.016,2022-11-29 15:53:27.040,,,,reviewed,0,340,us,7000itaj,",us7000itaj,",",us,",",origin,phase-data,",33.0,0.154,0.41,180.0,mb,earthquake,96.2642,2.2393,27.319,16
ak022faydwgj,1.7,"21 km SSW of Unalaska, Alaska",2022-11-29 14:15:28.594,2022-11-29 15:00:47.798,,,,reviewed,0,44,ak,022faydwgj,",ak022faydwgj,",",ak,",",origin,phase-data,",1.0,0.0587,0.18,110.0,ml,earthquake,-166.6103,53.6908,80.7,16
ak022faydafn,1.4,"30 km W of Anchor Point, Alaska",2022-11-29 14:12:37.957,2022-11-29 14:14:24.564,,,,automatic,0,30,ak,022faydafn,",ak022faydafn,",",ak,",",origin,phase-data,",1.0,0.0587,0.24,110.0,ml,earthquake,-152.3715,59.8058,77.2,16
uw61896546,1.08,"0 km NNE of Port Hadlock-Irondale, Washington",2022-11-29 14:12:05.000,2022-11-29 20:55:18.830,,,,reviewed,0,18,uw,61896546,",uw61896546,",",uw,",",origin,phase-data,",14.0,0.02968,0.23,84.0,ml,earthquake,-122.78083333333333,48.040166666666664,14.38,16
hv73244917,2.25999999,"31 km NNW of P?hala, Hawaii",2022-11-29 14:09:40.500,2022-11-29 14:15:38.480,,,,automatic,0,79,hv,73244917,",hv73244917,",",hv,",",origin,phase-data,",34.0,0.0587,0.219999999,63.0,md,earthquake,-155.550994873047,19.4788341522217,10.0,16
nn00852245,0.9,California-Nevada border region,2022-11-29 14:08:42.547,2022-11-29 21:05:04.269,,,,reviewed,0,12,nn,00852245,",nn00852245,",",nn,",",origin,phase-data,",6.0,0.154,0.0925,180.0,ml,earthquake,-118.2325,37.9529,10.0,16
ci40382336,0.72,"3km SSE of Lake Henshaw, CA",2022-11-29 14:07:49.280,2022-11-30 00:47:43.265,,,,reviewed,0,8,ci,40382336,",ci40382336,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.01743,0.14,71.0,ml,earthquake,-116.7503333,33.22,10.88,16
nn00852239,1.1,"16 km ENE of Walker Lake, Nevada",2022-11-29 14:02:15.408,2022-11-29 19:47:37.647,,,,reviewed,0,19,nn,00852239,",nn00852239,",",nn,",",origin,phase-data,",9.0,0.069,0.0703,180.0,ml,earthquake,-118.5671,38.6871,10.0,16
nc73812766,0.35,"6km NW of The Geysers, CA",2022-11-29 13:54:26.340,2022-11-29 14:31:11.892,,,,automatic,0,2,nc,73812766,",nc73812766,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.008728,0.02,56.0,md,earthquake,-122.8123322,38.8148346,10.0,16
hv73244887,2.38,"27 km WNW of Volcano, Hawaii",2022-11-29 13:52:06.670,2022-11-29 15:42:03.040,,,,reviewed,0,87,hv,73244887,",us7000itac,hv73244887,",",us,hv,",",origin,phase-data,",37.0,0.0587,0.17,66.0,md,earthquake,-155.490833333333,19.5021666666667,10.0,16
ak022faxzyhr,1.0,"42 km ESE of Whittier, Alaska",2022-11-29 13:50:15.873,2022-11-29 13:52:49.408,,,,automatic,0,15,ak,022faxzyhr,",ak022faxzyhr,",",ak,",",origin,phase-data,",1.0,0.0587,0.62,110.0,ml,earthquake,-147.9815,60.6054,15.9,16
hv73244882,1.95,"27 km WNW of Volcano, Hawaii",2022-11-29 13:48:20.930,2022-11-29 15:36:11.280,,,,reviewed,0,58,hv,73244882,",us7000itau,hv73244882,",",us,hv,",",origin,phase-data,",27.0,0.0587,0.15,91.0,md,earthquake,-155.488,19.5043333333333,10.0,16
hv73244877,2.64,"9 km E of P?hala, Hawaii",2022-11-29 13:42:36.140,2022-11-29 15:30:40.040,3.0,4.1,,automatic,0,108,hv,73244877,",hv73244877,us7000itaa,",",hv,us,",",dyfi,origin,phase-data,",48.0,0.0587,0.140000001,161.0,ml,earthquake,-155.38850402832,19.1998329162598,32.2000007629395,16
nn00852238,0.0,"47 km WNW of Indian Springs, Nevada",2022-11-29 13:40:23.798,2022-11-29 19:35:12.325,,,,reviewed,0,0,nn,00852238,",nn00852238,",",nn,",",origin,phase-data,",4.0,0.028,0.143,180.0,ml,earthquake,-116.1518,36.742,10.0,16
us7000ita4,5.0,Kermadec Islands region,2022-11-29 13:33:27.917,2022-11-29 15:25:37.040,,,,reviewed,0,385,us,7000ita4,",us7000ita4,",",us,",",origin,phase-data,",30.0,0.154,0.32,94.0,mb,earthquake,-176.3644,-27.1252,10.0,16
hv73244847,2.18000007,"27 km E of Honaunau-Napoopoo, Hawaii",2022-11-29 13:31:27.250,2022-11-29 13:46:24.316,1.0,3.3,,automatic,0,73,hv,73244847,",hv73244847,",",hv,",",dyfi,origin,phase-data,",11.0,0.0587,0.200000003,99.0,md,earthquake,-155.600326538086,19.4594993591309,10.0,16
pr71384513,2.26,"4 km WNW of Santo Domingo, Puerto Rico",2022-11-29 13:30:28.780,2022-11-29 15:48:50.450,,,,reviewed,0,79,pr,71384513,",pr71384513,",",pr,",",origin,phase-data,",12.0,0.05497,0.11,101.0,md,earthquake,-66.795,18.0751666666667,10.0,16
hv73244837,4.0,"9 km E of P?hala, Hawaii",2022-11-29 13:26:59.100,2022-11-30 13:30:10.639,79.0,3.8,4.865,reviewed,0,276,hv,73244837,",hv73244837,us7000ita0,",",hv,us,",",dyfi,losspager,origin,phase-data,shakemap,",53.0,0.0587,0.14,159.0,ml,earthquake,-155.39,19.2018333333333,31.87,16
us7000it9z,4.5,"94 km SSW of Ocós, Guatemala",2022-11-29 13:24:12.330,2022-11-29 15:06:04.040,,,,reviewed,0,312,us,7000it9z,",us7000it9z,",",us,",",origin,phase-data,",47.0,0.154,0.5,150.0,mb,earthquake,-92.594,13.747,10.0,16
ak022faxu6ot,0.7,"81 km NNW of Karluk, Alaska",2022-11-29 13:23:24.774,2022-11-29 13:25:09.447,,,,automatic,0,8,ak,022faxu6ot,",ak022faxu6ot,",",ak,",",origin,phase-data,",1.0,0.0587,0.38,110.0,ml,earthquake,-154.9141,58.2622,10.0,16
pr71384508,1.68,"4 km SSE of Maria Antonia, Puerto Rico",2022-11-29 13:23:08.080,2022-11-29 13:38:17.860,,,,reviewed,0,43,pr,71384508,",pr71384508,",",pr,",",origin,phase-data,",6.0,0.03373,0.08,180.0,md,earthquake,-66.8713333333333,17.942,13.36,16
hv73244827,2.38000011,,2022-11-29 13:20:51.710,2022-11-29 15:09:18.049,1.0,2.7,,automatic,0,87,hv,73244827,",hv73244827,",",hv,",",dyfi,origin,phase-data,",43.0,0.0587,0.360000014,55.0,md,earthquake,-155.542327880859,19.484167098999,10.0,16
pr71384503,2.08,"5 km SSE of Maria Antonia, Puerto Rico",2022-11-29 13:17:45.640,2022-11-29 13:30:46.060,,,,reviewed,0,67,pr,71384503,",pr71384503,",",pr,",",origin,phase-data,",7.0,0.04612,0.07,180.0,md,earthquake,-66.8608333333333,17.9321666666667,12.26,16
ak022faxsvik,2.9,"89 km ENE of Ouzinkie, Alaska",2022-11-29 13:17:14.495,2022-11-29 14:40:50.040,,,,automatic,0,129,ak,022faxsvik,",us7000it9x,ak022faxsvik,",",us,ak,",",origin,phase-data,",1.0,0.0587,0.47,110.0,ml,earthquake,-151.0771,58.1948,17.1,16
nc73812761,2.12,"9km NNW of Avenal, CA",2022-11-29 13:14:52.410,2022-11-30 00:44:12.460,,,,reviewed,0,69,nc,73812761,",nc73812761,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",37.0,0.1059,0.07,87.0,md,earthquake,-120.1828333,36.0716667,10.0,16
pr71384488,2.42,,2022-11-29 13:13:36.300,2022-11-29 13:48:18.930,,,,reviewed,0,90,pr,71384488,",pr71384488,",",pr,",",origin,phase-data,",20.0,0.01956,0.1,171.0,md,earthquake,-66.75,18.0173333333333,12.21,16
hv73244807,2.0,"Island of Hawaii, Hawaii",2022-11-29 13:12:28.370,2022-11-29 13:15:44.050,,,,automatic,0,62,hv,73244807,",hv73244807,",",hv,",",origin,phase-data,",37.0,0.0587,0.129999995,160.0,md,earthquake,-155.39616394043,19.1973323822021,31.7299995422363,16
nc73812756,0.63,"5km WNW of The Geysers, CA",2022-11-29 13:11:31.320,2022-11-29 13:51:13.663,,,,automatic,0,6,nc,73812756,",nc73812756,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.01295,0.02,64.0,md,earthquake,-122.8096695,38.8014984,10.0,16
ak022faxrf3z,1.7,"7 km NNW of Anchorage, Alaska",2022-11-29 13:10:34.232,2022-11-29 13:12:19.615,,,,automatic,0,44,ak,022faxrf3z,",ak022faxrf3z,",",ak,",",origin,phase-data,",1.0,0.0587,0.46,110.0,ml,earthquake,-149.9424,61.2824,35.2,16
tx2022xjoy,2.2,"64 km ESE of Dell City, Texas",2022-11-29 13:05:47.484,2022-11-29 19:39:22.438,,,,reviewed,0,74,tx,2022xjoy,",tx2022xjoy,",",tx,",",origin,phase-data,",21.0,0.1138708457,0.1,90.0,ml,earthquake,-104.6264161,31.6300988,10.0,16
nn00852237,-0.1,"42 km WNW of Indian Springs, Nevada",2022-11-29 13:01:05.402,2022-11-29 19:28:59.746,,,,reviewed,0,0,nn,00852237,",nn00852237,",",nn,",",origin,phase-data,",4.0,0.026,0.0905,180.0,ml,earthquake,-116.0967,36.736,10.0,16
ci40382312,0.61,"3km SSE of Lake Henshaw, CA",2022-11-29 12:59:55.340,2022-11-30 00:41:25.229,,,,reviewed,0,6,ci,40382312,",ci40382312,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",26.0,0.01789,0.15,55.0,ml,earthquake,-116.7503333,33.2195,10.08,16
us7000it9p,5.0,Tonga,2022-11-29 12:58:44.268,2022-11-29 13:14:42.040,,,,reviewed,0,385,us,7000it9p,",us7000it9p,",",us,",",origin,phase-data,",32.0,0.154,1.11,107.0,mb,earthquake,-174.0813,-18.2359,137.9,16
ci40382304,0.36,"14km ESE of Anza, CA",2022-11-29 12:57:55.030,2022-11-30 00:36:20.284,,,,reviewed,0,2,ci,40382304,",ci40382304,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.05042,0.11,125.0,ml,earthquake,-116.5281667,33.507,10.0,16
ak022faxfn0z,1.4,Southern Alaska,2022-11-29 12:55:38.112,2022-11-29 12:57:49.876,,,,automatic,0,30,ak,022faxfn0z,",ak022faxfn0z,",",ak,",",origin,phase-data,",1.0,0.0587,0.08,110.0,ml,earthquake,-141.1307,61.3456,12.7,16
hv73244762,2.22000003,,2022-11-29 12:55:37.410,2022-11-29 12:58:57.810,,,,automatic,0,76,hv,73244762,",hv73244762,",",hv,",",origin,phase-data,",33.0,0.0587,0.270000011,91.0,md,earthquake,-155.555999755859,19.4926662445068,10.0,16
ak022faxf0je,2.1,"47 km WNW of Happy Valley, Alaska",2022-11-29 12:52:47.123,2022-11-29 12:54:40.261,,,,automatic,0,68,ak,022faxf0je,",ak022faxf0je,",",ak,",",origin,phase-data,",1.0,0.0587,0.36,110.0,ml,earthquake,-152.5553,60.0556,92.0,16
hv73244757,2.36,"25 km WNW of Volcano, Hawaii",2022-11-29 12:51:11.280,2022-11-29 12:56:43.450,,,,automatic,0,86,hv,73244757,",hv73244757,",",hv,",",origin,phase-data,",35.0,0.0587,0.319999993,57.0,ml,earthquake,-155.471328735352,19.4878330230713,10.0,16
hv73244752,1.97000003,,2022-11-29 12:49:23.920,2022-11-29 12:52:37.820,,,,automatic,0,60,hv,73244752,",hv73244752,",",hv,",",origin,phase-data,",36.0,0.0587,0.25,98.0,md,earthquake,-155.43083190918,19.4990005493164,10.0,16
se60501111,2.03,"8 km SW of Cawood, Kentucky",2022-11-29 12:38:45.240,2022-11-29 21:51:11.933,1.0,1.0,,reviewed,0,63,se,60501111,",se60501111,",",se,",",dyfi,origin,phase-data,",14.0,0.0587,0.37,75.0,md,earthquake,-83.296,36.736,29.96,16
ak022faxayg9,1.6,,2022-11-29 12:33:53.379,2022-11-29 12:36:04.280,,,,automatic,0,39,ak,022faxayg9,",ak022faxayg9,",",ak,",",origin,phase-data,",1.0,0.0587,0.38,110.0,ml,earthquake,-152.2113,60.2617,88.0,16
ak022fax9vas,0.6,"72 km WNW of Beluga, Alaska",2022-11-29 12:28:45.963,2022-11-29 12:30:14.499,,,,automatic,0,6,ak,022fax9vas,",ak022fax9vas,",",ak,",",origin,phase-data,",1.0,0.0587,0.25,110.0,ml,earthquake,-152.304,61.4094,10.0,16
ak022fax95vo,1.9,Central Alaska,2022-11-29 12:25:16.526,2022-11-29 12:27:11.639,,,,automatic,0,56,ak,022fax95vo,",ak022fax95vo,",",ak,",",origin,phase-data,",1.0,0.0587,0.6,110.0,ml,earthquake,-149.1433,63.0648,63.2,16
nc73812751,0.84,"8km NW of The Geysers, CA",2022-11-29 12:24:29.730,2022-11-29 13:26:12.514,,,,automatic,0,11,nc,73812751,",nc73812751,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.01151,0.01,58.0,md,earthquake,-122.81633,38.8338318,10.0,16
nc73812746,2.54,"6km ENE of Covelo, CA",2022-11-29 12:23:17.820,2022-11-30 12:23:28.760,2.0,2.2,,reviewed,0,100,nc,73812746,",nc73812746,",",nc,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",31.0,0.08043,0.15,48.0,md,earthquake,-123.1835,39.8123333,10.0,16
hv73244707,2.1500001,"Island of Hawaii, Hawaii",2022-11-29 12:18:59.010,2022-11-29 12:22:02.790,,,,automatic,0,71,hv,73244707,",hv73244707,",",hv,",",origin,phase-data,",36.0,0.0587,0.200000003,78.0,md,earthquake,-155.550827026367,19.4933338165283,10.0,16
hv73244687,1.82000005,"7 km WSW of Volcano, Hawaii",2022-11-29 12:09:58.930,2022-11-29 12:13:02.500,,,,automatic,0,51,hv,73244687,",hv73244687,",",hv,",",origin,phase-data,",13.0,0.0587,0.180000007,143.0,md,earthquake,-155.29866027832,19.4271659851074,10.0,16
hv73244682,2.49000001,"32 km NNW of P?hala, Hawaii",2022-11-29 12:08:42.610,2022-11-29 12:11:54.120,,,,automatic,0,95,hv,73244682,",hv73244682,",",hv,",",origin,phase-data,",36.0,0.0587,0.280000001,75.0,md,earthquake,-155.548828125,19.4863338470459,10.0,16
nn00852236,0.0,"34 km NW of Indian Springs, Nevada",2022-11-29 12:07:59.965,2022-11-29 19:25:51.766,,,,reviewed,0,0,nn,00852236,",nn00852236,",",nn,",",origin,phase-data,",3.0,0.024,0.1288,180.0,ml,earthquake,-115.9797,36.7523,10.0,16
hv73244677,1.84000003,"31 km NNW of P?hala, Hawaii",2022-11-29 12:01:51.940,2022-11-29 12:05:13.650,,,,automatic,0,52,hv,73244677,",hv73244677,",",hv,",",origin,phase-data,",27.0,0.0587,0.25,137.0,md,earthquake,-155.548004150391,19.4834995269775,10.0,16
pr71384483,2.15,Puerto Rico region,2022-11-29 11:58:59.410,2022-11-29 13:22:22.730,,,,reviewed,0,71,pr,71384483,",pr71384483,",",pr,",",origin,phase-data,",6.0,0.03027,0.04,117.0,md,earthquake,-66.8986666666667,17.9991666666667,15.2,16
hv73244667,1.74,"Island of Hawaii, Hawaii",2022-11-29 11:58:16.970,2022-11-29 13:04:15.320,,,,reviewed,0,47,hv,73244667,",hv73244667,",",hv,",",origin,phase-data,",30.0,0.0587,0.21,123.0,md,earthquake,-155.5515,19.4843333333333,10.0,16
pr71384478,2.01,"1 km SSE of Yauco, Puerto Rico",2022-11-29 11:52:22.540,2022-11-29 13:13:40.320,,,,reviewed,0,62,pr,71384478,",pr71384478,",",pr,",",origin,phase-data,",9.0,0.05497,0.2,125.0,md,earthquake,-66.8433333333333,18.0183333333333,10.0,16
ci40382296,1.28,"6km ENE of Westmorland, CA",2022-11-29 11:48:15.050,2022-11-29 15:11:04.174,,,,reviewed,0,25,ci,40382296,",ci40382296,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.03262,0.18,136.0,ml,earthquake,-115.563,33.0668333,10.0,16
ci37470524,0.37,"22km ESE of Anza, CA",2022-11-29 11:48:11.550,2022-11-29 15:15:57.608,,,,reviewed,0,2,ci,37470524,",ci37470524,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.1053,0.13,136.0,ml,earthquake,-116.459,33.4708333,12.42,16
nn00852235,-0.2,"49 km WNW of Indian Springs, Nevada",2022-11-29 11:44:14.788,2022-11-29 19:22:43.605,,,,reviewed,0,0,nn,00852235,",nn00852235,",",nn,",",origin,phase-data,",4.0,0.031,0.0618,180.0,ml,earthquake,-116.1298,36.8149,10.0,16
ak022fawrfse,1.9,"Kodiak Island region, Alaska",2022-11-29 11:42:46.867,2022-11-29 11:44:58.518,,,,automatic,0,56,ak,022fawrfse,",ak022fawrfse,",",ak,",",origin,phase-data,",1.0,0.0587,0.38,110.0,ml,earthquake,-152.9138,58.7394,64.8,16
uw61896541,0.48,"9 km W of Entiat, Washington",2022-11-29 11:39:20.690,2022-11-29 21:04:50.830,,,,reviewed,0,4,uw,61896541,",uw61896541,",",uw,",",origin,phase-data,",8.0,0.07386,0.05,114.0,ml,earthquake,-120.33066666666667,47.687,10.0,16
hv73244617,1.69,,2022-11-29 11:35:31.670,2022-11-29 12:42:40.530,,,,reviewed,0,44,hv,73244617,",hv73244617,",",hv,",",origin,phase-data,",33.0,0.0587,0.14,158.0,md,earthquake,-155.56,19.487,10.0,16
pr71384473,1.9,Puerto Rico region,2022-11-29 11:33:38.930,2022-11-29 12:49:30.440,,,,reviewed,0,56,pr,71384473,",pr71384473,",",pr,",",origin,phase-data,",6.0,0.1255,0.19,177.0,md,earthquake,-66.735,18.0156666666667,10.0,16
ak022fawp3vx,2.2,"34 km NNE of Larsen Bay, Alaska",2022-11-29 11:31:59.493,2022-11-29 11:35:52.372,,,,automatic,0,74,ak,022fawp3vx,",ak022fawp3vx,",",ak,",",origin,phase-data,",1.0,0.0587,0.75,110.0,ml,earthquake,-153.8056,57.8386,45.6,16
nc73812741,0.66,"14km ESE of Mammoth Lakes, CA",2022-11-29 11:31:13.930,2022-11-29 18:07:12.121,,,,reviewed,0,7,nc,73812741,",nc73812741,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.01925,0.06,117.0,md,earthquake,-118.8261667,37.6091667,10.0,16
nc73812736,0.85,"7km WNW of Cobb, CA",2022-11-29 11:24:42.040,2022-11-29 12:19:13.113,,,,automatic,0,11,nc,73812736,",nc73812736,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.00988,0.0,65.0,md,earthquake,-122.8028336,38.836834,10.0,16
hv73244577,1.88999999,"27 km W of Volcano, Hawaii",2022-11-29 11:16:20.810,2022-11-29 11:19:38.840,,,,automatic,0,55,hv,73244577,",hv73244577,",",hv,",",origin,phase-data,",28.0,0.0587,0.180000007,80.0,md,earthquake,-155.496170043945,19.4874992370605,10.0,16
hv73244572,1.93,"Island of Hawaii, Hawaii",2022-11-29 11:13:20.580,2022-11-29 12:34:19.060,,,,reviewed,0,57,hv,73244572,",hv73244572,",",hv,",",origin,phase-data,",21.0,0.0587,0.2,141.0,md,earthquake,-155.566,19.4756666666667,10.0,16
uw61896536,0.53,Washington,2022-11-29 11:11:24.070,2022-11-29 21:18:55.030,,,,reviewed,0,4,uw,61896536,",uw61896536,",",uw,",",origin,phase-data,",10.0,0.06319,0.06,131.0,ml,earthquake,-119.49833333333333,46.797333333333334,13.2,16
us7000it94,4.2,"4 km SW of Olocuilta, El Salvador",2022-11-29 11:09:52.589,2022-11-29 11:44:02.040,,,,reviewed,0,271,us,7000it94,",us7000it94,",",us,",",origin,phase-data,",31.0,0.154,0.89,142.0,mb,earthquake,-89.144,13.5402,120.603,16
tx2022xjlb,2.0,"54 km S of Whites City, New Mexico",2022-11-29 11:07:35.930,2022-11-30 00:44:24.594,,,,reviewed,0,62,tx,2022xjlb,",tx2022xjlb,",",tx,",",origin,phase-data,",26.0,0.08967125817,0.3,68.0,ml,earthquake,-104.3979807,31.68762444,10.0,16
ci40382288,1.13,"15km SW of Searles Valley, CA",2022-11-29 11:06:14.670,2022-11-30 00:33:35.181,,,,reviewed,0,20,ci,40382288,",ci40382288,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.1168,0.16,150.0,ml,earthquake,-117.5211667,35.672,11.01,16
uu60526552,1.18,"6 km SW of Corinne, Utah",2022-11-29 10:56:04.100,2022-11-29 15:25:38.240,,,,reviewed,0,21,uu,60526552,",uu60526552,",",uu,",",origin,phase-data,",20.0,0.09873,0.09,64.0,md,earthquake,-112.167,41.5135,10.0,16
nc73812731,0.85,"8km W of Cobb, CA",2022-11-29 10:45:35.920,2022-11-29 11:53:16.950,,,,automatic,0,11,nc,73812731,",nc73812731,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.01287,0.02,78.0,md,earthquake,-122.8176651,38.8348351,10.0,16
ak022faw6e48,2.4,"38 km NW of Ninilchik, Alaska",2022-11-29 10:44:27.441,2022-11-29 10:45:48.648,,,,automatic,0,89,ak,022faw6e48,",ak022faw6e48,",",ak,",",origin,phase-data,",1.0,0.0587,0.24,110.0,ml,earthquake,-152.2261,60.252,89.7,16
pr2022333000,4.22,"4 km W of Santo Domingo, Puerto Rico",2022-11-29 10:41:56.420,2022-11-30 10:46:16.343,54.0,4.3,4.064,reviewed,0,297,pr,2022333000,",us7000it8z,pr2022333000,pt22333000,",",us,pr,pt,",",dyfi,internal-origin,losspager,origin,phase-data,shakemap,",26.0,0.1248,0.22,65.0,md,earthquake,-66.7988,18.0705,10.0,16
nc73812726,1.05,"8km NW of The Geysers, CA",2022-11-29 10:41:03.420,2022-11-29 11:27:14.782,,,,automatic,0,17,nc,73812726,",nc73812726,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.01172,0.02,58.0,md,earthquake,-122.817337,38.8336678,10.0,16
hv73244482,1.75,"21 km W of Volcano, Hawaii",2022-11-29 10:38:37.690,2022-11-29 10:41:49.620,,,,automatic,0,47,hv,73244482,",hv73244482,",",hv,",",origin,phase-data,",16.0,0.0587,0.129999995,143.0,md,earthquake,-155.438171386719,19.4768333435059,10.0,16
ak022faw3v0z,1.5,Southern Alaska,2022-11-29 10:32:46.910,2022-11-29 10:35:47.129,,,,automatic,0,35,ak,022faw3v0z,",ak022faw3v0z,",",ak,",",origin,phase-data,",1.0,0.0587,0.53,110.0,ml,earthquake,-148.381,61.0338,10.0,16
hv73244472,1.42,"31 km W of Volcano, Hawaii",2022-11-29 10:30:42.310,2022-11-29 20:46:26.667,2.0,2.0,,reviewed,0,31,hv,73244472,",hv73244472,",",hv,",",dyfi,origin,phase-data,",31.0,0.0587,0.18,158.0,md,earthquake,-155.5315,19.497,10.0,16
hv73244467,2.66,"31 km N of P?hala, Hawaii",2022-11-29 10:24:59.060,2022-11-29 11:54:08.710,,,,reviewed,0,109,hv,73244467,",us7000it8t,hv73244467,",",us,hv,",",origin,phase-data,",42.0,0.0587,0.18,54.0,md,earthquake,-155.534166666667,19.4841666666667,10.0,16
nn00852233,0.0,"55 km E of Beatty, Nevada",2022-11-29 10:23:25.883,2022-11-29 19:16:30.793,,,,reviewed,0,0,nn,00852233,",nn00852233,",",nn,",",origin,phase-data,",19.0,0.05,0.1033,61.92,ml,earthquake,-116.1406,36.9231,10.0,16
hv73244462,2.22,"32 km NNW of P?hala, Hawaii",2022-11-29 10:22:32.550,2022-11-29 11:37:44.560,,,,reviewed,0,76,hv,73244462,",hv73244462,",",hv,",",origin,phase-data,",33.0,0.0587,0.17,138.0,md,earthquake,-155.555666666667,19.4865,10.0,16
